architecture,selected_prefix_count,mean_coverage,mean_hamming_risk,mean_exact_match_error,mean_brier_score,mean_log_loss
ecg_transformer,1175,0.54448563484708068,0.080170212765957774,0.24737588652482267,0.063779815733949627,0.22764039392125557
ecg_transformer,1176,0.54494902687673774,0.080102040816326867,0.24716553287981857,0.063757979823477987,0.22758906943069226
ecg_transformer,1177,0.5454124189063948,0.080317190597564772,0.2478051543472104,0.06388305210831817,0.227880784465926
ecg_transformer,1178,0.54587581093605186,0.08030560271646893,0.24787775891341254,0.063870718863016082,0.22784813240482227
ecg_transformer,1179,0.54633920296570904,0.080407124681934172,0.2482329657902177,0.063954064045073464,0.22811334306906383
ecg_transformer,1180,0.5468025949953661,0.080395480225989038,0.24830508474576271,0.063971806507514398,0.22819057762115205
ecg_transformer,1181,0.54726598702502316,0.080383855489698341,0.24837708156929159,0.063941211161575806,0.2281205751206484
ecg_transformer,1182,0.54772937905468022,0.080372250423012201,0.248448956570784,0.063921584831555425,0.22807431181526136
ecg_transformer,1183,0.54819277108433739,0.080473372781065422,0.24880247957171034,0.063934546269089551,0.22809226955838
ecg_transformer,1184,0.54865616311399446,0.080630630630630987,0.24943693693693694,0.064015413149534364,0.2282824404285683
ecg_transformer,1185,0.54911955514365152,0.080731364275668419,0.24950773558368497,0.064074021564452868,0.22848115540630876
ecg_transformer,1186,0.54958294717330858,0.080719505340079045,0.24957841483979767,0.064047777762166261,0.22842073411944197
ecg_transformer,1187,0.55004633920296575,0.080819994383600463,0.24992979500140408,0.064095515897046193,0.2285309170525256
ecg_transformer,1188,0.55050973123262281,0.080751964085297764,0.24971941638608305,0.064062036624820115,0.22845619823322263
ecg_transformer,1189,0.55097312326227987,0.080740117746005383,0.24978973927670312,0.064039966848819449,0.22840473009755147
ecg_transformer,1190,0.55143651529193694,0.080672268907563363,0.24957983193277311,0.064010785416446003,0.2283393945522815
ecg_transformer,1191,0.55189990732159411,0.080828435488385461,0.24993003078645395,0.064109902465978238,0.22858743943099957
ecg_transformer,1192,0.55236329935125117,0.080928411633109973,0.2505592841163311,0.064171031960314803,0.22874144305825306
ecg_transformer,1193,0.55282669138090823,0.080916457110925197,0.25062866722548199,0.064150331994138374,0.22869353904200232
ecg_transformer,1194,0.55329008341056529,0.080848687883864109,0.25041876046901174,0.064123678080835841,0.22863301224849075
ecg_transformer,1195,0.55375347544022246,0.081004184100418763,0.25076708507670853,0.064239941138962864,0.22898602225454323
ecg_transformer,1196,0.55421686746987953,0.080992196209587863,0.25083612040133779,0.064239835140762258,0.22898450621674082
ecg_transformer,1197,0.55468025949953659,0.081035923141186655,0.25118351434140901,0.064264600086378409,0.22902752036512988
ecg_transformer,1198,0.55514365152919365,0.081023928770172879,0.25125208681135225,0.064255965346491278,0.22900760805637313
ecg_transformer,1199,0.55560704355885082,0.081234361968307287,0.25187656380316931,0.064293692144987397,0.22907789647086904
ecg_transformer,1200,0.55607043558850788,0.081388888888889246,0.25194444444444447,0.064409714112032251,0.22940171071983148
ecg_transformer,1201,0.55653382761816494,0.081598667776852984,0.25256730502359148,0.06454518180200769,0.22972198961477566
ecg_transformer,1202,0.55699721964782201,0.081641708264004798,0.2526344980587909,0.064567280631275384,0.22976268917506296
ecg_transformer,1203,0.55746061167747918,0.081684677195899502,0.25297866444998612,0.064559414338164658,0.22974051830342343
ecg_transformer,1204,0.55792400370713624,0.081672203765227394,0.25304540420819494,0.064540040606894319,0.2296944057510929
ecg_transformer,1205,0.5583873957367933,0.081604426002766614,0.25283540802213,0.064542885840710634,0.22969818795732436
ecg_transformer,1206,0.55885078776645036,0.081647318960752169,0.25290215588723047,0.064583597579110016,0.22979803942478649
ecg_transformer,1207,0.55931417979610754,0.081800607566970815,0.25324495995581331,0.064646024581817688,0.22994418325891577
ecg_transformer,1208,0.5597775718257646,0.081843267108168138,0.25331125827814566,0.064693056163646692,0.23005864459128833
ecg_transformer,1209,0.56024096385542166,0.082051282051282426,0.25392886683209265,0.064822027718861905,0.2303846541555096
ecg_transformer,1210,0.56070435588507883,0.082038567493113321,0.25399449035812671,0.064798442454101282,0.23032996388193219
ecg_transformer,1211,0.56116774791473589,0.082080924855491705,0.25433526011560692,0.064847856220411518,0.23044314677679675
ecg_transformer,1212,0.56163113994439295,0.082233223322332613,0.25495049504950495,0.064882838408353113,0.23050967531534927
ecg_transformer,1213,0.56209453197405002,0.082220390217092987,0.2550151140423193,0.064864342023735352,0.23046539537979741
ecg_transformer,1214,0.56255792400370719,0.082317408017573146,0.25535420098846789,0.064913022202022788,0.23058842065407426
ecg_transformer,1215,0.56302131603336425,0.082249657064472251,0.2551440329218107,0.064893071909444724,0.23054182574614132
ecg_transformer,1216,0.56348470806302131,0.082346491228070542,0.25548245614035087,0.064950027138632974,0.23067353196808735
ecg_transformer,1217,0.56394810009267837,0.082388386743358369,0.25554642563681185,0.065008104744003994,0.23082273281556512
ecg_transformer,1218,0.56441149212233555,0.082375478927203441,0.25561029009304875,0.065027430721913193,0.23087502250009515
ecg_transformer,1219,0.56487488415199261,0.082471971561389495,0.25594749794913868,0.065020364498654185,0.23085352577077808
ecg_transformer,1220,0.56533827618164967,0.082459016393442996,0.25601092896174865,0.065020838854701002,0.23084783698530834
ecg_transformer,1221,0.56580166821130673,0.082555282555282938,0.2560742560742561,0.065109927249916974,0.23110561362323714
ecg_transformer,1222,0.5662650602409639,0.082542280414621222,0.25613747954173488,0.06508265962999335,0.23104487402152149
ecg_transformer,1223,0.56672845227062096,0.082583810302535129,0.25647315344780597,0.065114272993655797,0.2311776658299721
ecg_transformer,1224,0.56719184430027803,0.082516339869281433,0.25626361655773416,0.065097674356010882,0.23113847206101065
ecg_transformer,1225,0.56765523632993509,0.08272108843537454,0.25687074829931972,0.065197458602812064,0.2314036823993236
ecg_transformer,1226,0.56811862835959226,0.082816748232735563,0.25720500271886898,0.065250539545767608,0.23154029136550755
ecg_transformer,1227,0.56858202038924932,0.082966585167074558,0.25753871230643843,0.065351256467516786,0.23179626815812759
ecg_transformer,1228,0.56904541241890638,0.082953311617807127,0.25760043431053203,0.065339216080241611,0.23176800989532306
ecg_transformer,1229,0.56950880444856344,0.082940059669108071,0.25766205587198265,0.065353275386779583,0.23185789483817251
ecg_transformer,1230,0.56997219647822062,0.082926829268293076,0.25772357723577238,0.065351270688238816,0.23184766836466056
ecg_transformer,1231,0.57043558850787768,0.08285946385052842,0.25751421608448416,0.065324409617273441,0.23178856692580987
ecg_transformer,1232,0.57089898053753474,0.082846320346320737,0.25757575757575757,0.065331289705229084,0.23181912354681247
ecg_transformer,1233,0.5713623725671918,0.082833198161665719,0.25763719924303868,0.065311357698290148,0.23177301602665809
ecg_transformer,1234,0.57182576459684897,0.082766072393301304,0.25742841707185304,0.065278272585654551,0.23170154864870351
ecg_transformer,1235,0.57228915662650603,0.082699055330634666,0.25721997300944666,0.065258222062922491,0.23165566633910076
ecg_transformer,1236,0.5727525486561631,0.08284789644012984,0.2575512405609493,0.06538004894526378,0.23197207058677216
ecg_transformer,1237,0.57321594068582016,0.082996496901105221,0.25815144165992993,0.065438354365692383,0.23210864115321064
ecg_transformer,1238,0.57367933271547733,0.083091007000538897,0.25848142164781907,0.065508960157137974,0.23225343094843434
ecg_transformer,1239,0.57414272474513439,0.083077750874361436,0.25854183481302129,0.065486380485706694,0.23220300803567215
ecg_transformer,1240,0.57460611677479145,0.08317204301075308,0.25887096774193546,0.065538179354644316,0.23232100798052036
ecg_transformer,1241,0.57506950880444851,0.083212463067419154,0.25893096964813322,0.065568890195331797,0.23239592296414921
ecg_transformer,1242,0.57553290083410569,0.083360171765969271,0.25925925925925924,0.065652700098185343,0.23259416857090828
ecg_transformer,1243,0.57599629286376275,0.083293108071869543,0.25905068382944485,0.06562622104651944,0.23253686165028084
ecg_transformer,1244,0.57645968489341981,0.083547695605573832,0.25964630225080382,0.065757456809990678,0.23287899530205783
ecg_transformer,1245,0.57692307692307687,0.083534136546185148,0.25970548862115123,0.065747764592943292,0.23285766822214396
ecg_transformer,1246,0.57738646895273404,0.083467094703050179,0.25949705724986627,0.06572232567478821,0.23280220274161581
ecg_transformer,1247,0.57784986098239111,0.083507083667469006,0.25955626837743923,0.065758033934883164,0.2328854016723283
ecg_transformer,1248,0.57831325301204817,0.083600427350427761,0.25988247863247865,0.06579745735765298,0.23298114029646652
ecg_transformer,1249,0.57877664504170523,0.083586869495596905,0.25994128636242331,0.065786171372020377,0.23295655065869084
ecg_transformer,1250,0.5792400370713624,0.083573333333333763,0.26000000000000001,0.065770913683691964,0.23292070432902831
ecg_transformer,1251,0.57970342910101946,0.083826272315481357,0.26059152677857716,0.065882761546325941,0.233195574006232
ecg_transformer,1252,0.58016682113067652,0.083812566560170818,0.2606496272630458,0.065861597813160991,0.23314749999362963
ecg_transformer,1253,0.5806302131603337,0.08390529396116031,0.26097366320830012,0.065925409578248814,0.2333075168778572
ecg_transformer,1254,0.58109360518999076,0.084051036682616043,0.26129718234981397,0.065968116065387397,0.23339769212343195
ecg_transformer,1255,0.58155699721964782,0.084143426294821133,0.26162018592297476,0.066045120394233547,0.23363053918157747
ecg_transformer,1256,0.58202038924930488,0.084235668789809329,0.26167728237791932,0.066094613668642013,0.23378447437603533
ecg_transformer,1257,0.58248378127896205,0.084221691858923767,0.26173428798727127,0.066096163332029237,0.23379339045336431
ecg_transformer,1258,0.58294717330861912,0.084260731319555263,0.26179120296767355,0.066149993798572587,0.2339523665189768
ecg_transformer,1259,0.58341056533827618,0.084458564998676613,0.26237754831877153,0.066241001378485223,0.23417818936893844
ecg_transformer,1260,0.58387395736793324,0.084444444444444877,0.26243386243386241,0.066235952808713652,0.23416987477357962
ecg_transformer,1261,0.58433734939759041,0.084483214380122018,0.26249008723235528,0.066257122091887874,0.23421551183798581
ecg_transformer,1262,0.58480074142724747,0.084521922873745811,0.26281035393555202,0.066254455742848356,0.23420972638999724
ecg_transformer,1263,0.58526413345690453,0.084560570071259333,0.26313011348640802,0.066272322338909437,0.23424749259785882
ecg_transformer,1264,0.5857275254865616,0.084599156118143878,0.2631856540084388,0.066290059674585289,0.23429250988057357
ecg_transformer,1265,0.58619091751621877,0.084743083003953001,0.2635046113306983,0.066347598041677572,0.23441267496039905
ecg_transformer,1266,0.58665430954587583,0.084939441811480165,0.26382306477093204,0.066451807303984395,0.23476892620479031
ecg_transformer,1267,0.58711770157553289,0.084977637463825736,0.26414101552223096,0.066440187132102133,0.23474131552005031
ecg_transformer,1268,0.58758109360518995,0.085068349106204422,0.26472134595162983,0.066436457742330257,0.23472903512627896
ecg_transformer,1269,0.58804448563484712,0.085053848174415969,0.26477541371158392,0.066463584885949598,0.23480577445876505
ecg_transformer,1270,0.58850787766450419,0.085144356955381015,0.26509186351706032,0.066515458987948126,0.23495483651769788
ecg_transformer,1271,0.58897126969416125,0.085234723314975516,0.26567007605559928,0.066595349929053291,0.23514531260328134
ecg_transformer,1272,0.58943466172381831,0.085220125786163961,0.26572327044025162,0.066592458306063154,0.23513455844845699
ecg_transformer,1273,0.58989805375347548,0.085310290652003573,0.26603822990311604,0.06666808110027099,0.23536732034052962
ecg_transformer,1274,0.59036144578313254,0.085452642595500172,0.2663526949241235,0.066732989492521141,0.23553219317593957
ecg_transformer,1275,0.5908248378127896,0.085542483660131161,0.26666666666666666,0.066785173768489692,0.23564043564425177
ecg_transformer,1276,0.59128822984244667,0.08552769070010495,0.2667189132706374,0.066759175159578077,0.23558431566753954
ecg_transformer,1277,0.59175162187210384,0.08556512659879971,0.26677107804750716,0.066770073235305497,0.23560584548241628
ecg_transformer,1278,0.5922150139017609,0.085654668753260735,0.26708398539384454,0.066829505071524339,0.23574847366570842
ecg_transformer,1279,0.59267840593141796,0.085744070888715593,0.26739640344018767,0.066875999564158406,0.2358689505846181
ecg_transformer,1280,0.59314179796107502,0.08572916666666712,0.26744791666666667,0.066863460994047691,0.23584169133421592
ecg_transformer,1281,0.5936051899907322,0.085714285714286145,0.26749934946656256,0.066876404510045243,0.2358851713011513
ecg_transformer,1282,0.59406858202038926,0.085803432137285932,0.26807072282891314,0.066946992141823716,0.23611370633714335
ecg_transformer,1283,0.59453197405004632,0.085892439594700373,0.2683813977656534,0.067004937148768054,0.23625831152255339
ecg_transformer,1284,0.59499536607970338,0.085929387331256948,0.26843198338525437,0.067037187159294062,0.23632275310560755
ecg_transformer,1285,0.59545875810936055,0.085862516212711223,0.26822308690012969,0.067027763442288169,0.23629878416811187
ecg_transformer,1286,0.59592215013901761,0.086054950751685275,0.26879212026956972,0.06711377092311395,0.23648390505090347
ecg_transformer,1287,0.59638554216867468,0.085988085988086438,0.26858326858326859,0.067085407648259376,0.23642331872152811
ecg_transformer,1288,0.59684893419833174,0.086024844720497359,0.26889233954451347,0.067091456111898151,0.23643062157936476
ecg_transformer,1289,0.59731232622798891,0.086268425135764604,0.26945952935091805,0.067241100147715921,0.23683214951355738
ecg_transformer,1290,0.59777571825764597,0.086304909560723966,0.26950904392764857,0.067288789880527514,0.23694285674148588
ecg_transformer,1291,0.59823911028730303,0.086496256132197732,0.27007487735605468,0.067380664660884326,0.23715831687465513
ecg_transformer,1292,0.59870250231696009,0.086480908152735236,0.27012383900928794,0.067356870264303648,0.23710683656837761
ecg_transformer,1293,0.59916589434661727,0.086517143593710197,0.27017272492910543,0.067365578300394427,0.23712412809402061
ecg_transformer,1294,0.59962928637627433,0.08655332302936676,0.27022153529108706,0.067413951934759062,0.23729051473257126
ecg_transformer,1295,0.60009267840593139,0.086795366795367257,0.2707850707850708,0.067499998746149412,0.23749265428667976
ecg_transformer,1296,0.60055607043558856,0.086728395061728858,0.27057613168724276,0.067480378008044614,0.23744893471589013
ecg_transformer,1297,0.60101946246524562,0.086764327936263638,0.27088152145977901,0.067480275833778039,0.23744720102361427
ecg_transformer,1298,0.60148285449490269,0.086902927580894143,0.27144324601951719,0.067568460886608464,0.23776184132897704
ecg_transformer,1299,0.60194624652455975,0.086989992301771069,0.27174749807544263,0.067609956435579641,0.23786914547902793
ecg_transformer,1300,0.60240963855421692,0.087128205128205613,0.27205128205128204,0.067684467721230643,0.23805257554007322
ecg_transformer,1301,0.60287303058387398,0.087368690750705066,0.27261081219574684,0.067833684191801913,0.23846142034187798
ecg_transformer,1302,0.60333642261353104,0.087301587301587769,0.27240143369175635,0.067811425931698838,0.23841275588968439
ecg_transformer,1303,0.6037998146431881,0.087336914811972852,0.27244819646968538,0.067842638715402484,0.23849108461247123
ecg_transformer,1304,0.60426320667284528,0.087423312883436063,0.27275051124744376,0.067895932342577361,0.23860095979928622
ecg_transformer,1305,0.60472659870250234,0.087509578544061786,0.27330779054916987,0.067942815154466388,0.23869828577143845
ecg_transformer,1306,0.6051899907321594,0.087595712098009662,0.27360898417559981,0.067987868413716582,0.2387997994932419
ecg_transformer,1307,0.60565338276181646,0.087681713848508522,0.27365467992858966,0.068031130076749255,0.23892775687835996
ecg_transformer,1308,0.60611677479147363,0.087767584097859799,0.27395514780835878,0.068074816415282569,0.23903747889800861
ecg_transformer,1309,0.6065801668211307,0.087853323147441278,0.27425515660809779,0.068107566375687198,0.23910741449901154
ecg_transformer,1310,0.60704355885078776,0.087938931297710396,0.27480916030534353,0.068190876710347167,0.23931537656761084
ecg_transformer,1311,0.60750695088044482,0.087973557081109044,0.2751080600050852,0.06818272342347366,0.23929475843962833
ecg_transformer,1312,0.60797034291010199,0.088160569105691547,0.27566056910569109,0.068220947596838277,0.23937116355936075
ecg_transformer,1313,0.60843373493975905,0.088194973343488692,0.27570449352627574,0.068243183061536206,0.23941388955752971
ecg_transformer,1314,0.60889712696941611,0.088330796549975124,0.276002029426687,0.068363978086693214,0.23972736942823722
ecg_transformer,1315,0.60936051899907318,0.088263624841572089,0.27579214195183782,0.068339700974846096,0.23967536462296732
ecg_transformer,1316,0.60982391102873035,0.088196555217832318,0.27558257345491383,0.068332606403940066,0.23965637596874081
ecg_transformer,1317,0.61028730305838741,0.088230827638572998,0.2758795241710959,0.068319415618765589,0.23962503463519522
ecg_transformer,1318,0.61075069508804447,0.088265048052605447,0.2759231158320688,0.068329194705309515,0.23965717340725612
ecg_transformer,1319,0.61121408711770153,0.08824867323730147,0.27596664139499621,0.068329132874983767,0.23965839067727568
ecg_transformer,1320,0.6116774791473587,0.08818181818181868,0.2757575757575757,0.06830576884075161,0.2396085267482416
ecg_transformer,1321,0.61214087117701577,0.088266464799394886,0.27605349482715114,0.068352359173136243,0.23977762624622403
ecg_transformer,1322,0.61260426320667283,0.088350983358548144,0.27634896621280886,0.068397717030362529,0.23988530372501318
ecg_transformer,1323,0.61306765523632989,0.088384983623079352,0.27664399092970521,0.068414900612736848,0.23992171012071781
ecg_transformer,1324,0.61353104726598706,0.088469284994965258,0.27719033232628398,0.068429674236765811,0.23995026033867348
ecg_transformer,1325,0.61399443929564412,0.088805031446541394,0.27773584905660376,0.06864743165139707,0.24052601288172035
ecg_transformer,1326,0.61445783132530118,0.088888888888889392,0.27802916038210157,0.068687759834077641,0.24061419498252809
ecg_transformer,1327,0.61492122335495825,0.089022858578247169,0.27857322280833957,0.068783846024513026,0.24083876081512515
ecg_transformer,1328,0.61538461538461542,0.088955823293173197,0.27836345381526106,0.068763289511618683,0.24079368572983681
ecg_transformer,1329,0.61584800741427248,0.089189867067971398,0.27890644594933534,0.068898239118594204,0.24114418104182808
ecg_transformer,1330,0.61631139944392954,0.089373433583960396,0.27919799498746867,0.068982284031520624,0.2413632469878427
ecg_transformer,1331,0.6167747914735866,0.089306286000501389,0.27898822940145251,0.068968679255637447,0.24133237222612439
ecg_transformer,1332,0.61723818350324378,0.089489489489489982,0.27952952952952953,0.069106890422463388,0.24173451499864376
ecg_transformer,1333,0.61770157553290084,0.08952238059514929,0.27981995498874723,0.069106223607029324,0.24173061014962358
ecg_transformer,1334,0.6181649675625579,0.089505247376312339,0.2798600699650175,0.069110114249822663,0.24173563399043688
ecg_transformer,1335,0.61862835959221496,0.089488139825218985,0.27990012484394505,0.069135328282011313,0.24185157715313962
ecg_transformer,1336,0.61909175162187213,0.089520958083832855,0.279940119760479,0.069141413660893838,0.2418636971433985
ecg_transformer,1337,0.61955514365152919,0.08950386437297482,0.27998005484916483,0.069123741380442902,0.24182461303443206
ecg_transformer,1338,0.62001853568118626,0.089636273044345294,0.28051818634778275,0.069158402507987549,0.24189849647334924
ecg_transformer,1339,0.62048192771084343,0.089718695543938784,0.28080657206870802,0.069172830238936986,0.24193414199494176
ecg_transformer,1340,0.62094531974050049,0.089651741293532858,0.28059701492537314,0.069151503932540007,0.24188775185264366
ecg_transformer,1341,0.62140871177015755,0.089783743475019162,0.28113348247576431,0.069196833004844235,0.24198501857797305
ecg_transformer,1342,0.62187210379981461,0.089766517635370621,0.28117237953303525,0.069202283046490939,0.24200043789012435
ecg_transformer,1343,0.62233549582947179,0.089848597666915372,0.28170761975676345,0.069223857735713989,0.24204194813460889
ecg_transformer,1344,0.62279888785912885,0.089980158730159243,0.28199404761904762,0.069329070432977771,0.24234959498863448
ecg_transformer,1345,0.62326227988878591,0.090161090458488746,0.28252788104089221,0.069398900279571366,0.24249652586817774
ecg_transformer,1346,0.62372567191844297,0.090242694403170398,0.28256562654779593,0.069446739716647901,0.24267513786808381
ecg_transformer,1347,0.62418906394810014,0.090373669883692664,0.2828507795100223,0.069501560236189239,0.24279366327375729
ecg_transformer,1348,0.6246524559777572,0.090454995054402118,0.28313550939663701,0.069512896097843946,0.24281228965713522
ecg_transformer,1349,0.62511584800741427,0.090585618977020554,0.28366691376328146,0.069599344972881463,0.24303501969837871
ecg_transformer,1350,0.62557924003707133,0.090617283950617813,0.2839506172839506,0.069610689234890943,0.24305814381669585
ecg_transformer,1351,0.6260426320667285,0.090747594374537902,0.28423390081421168,0.0697242820588789,0.24333912147228531
ecg_transformer,1352,0.62650602409638556,0.090828402366864444,0.28451676528599606,0.069773272994723981,0.24349197592011754
ecg_transformer,1353,0.62696941612604262,0.090810544469081586,0.28455284552845528,0.069751590262459875,0.24344674938460586
ecg_transformer,1354,0.62743280815569968,0.090940423436731213,0.28483505662235359,0.069794500307762908,0.2435353042978203
ecg_transformer,1355,0.62789620018535686,0.091020910209102635,0.28536285362853625,0.069796255887879508,0.2435340592323072
ecg_transformer,1356,0.62835959221501392,0.091052114060964154,0.28539823008849557,0.069850782401061032,0.24372150087266697
ecg_transformer,1357,0.62882298424467098,0.091132399901744598,0.28567919430115452,0.069903735025304323,0.24383587374193341
ecg_transformer,1358,0.62928637627432804,0.091163475699558724,0.2859597447226313,0.069931013045882714,0.24389379866530858
ecg_transformer,1359,0.62974976830398521,0.091341672798626983,0.28648516065734608,0.070060842180016167,0.24426799007695907
ecg_transformer,1360,0.63021316033364227,0.09147058823529465,0.28676470588235292,0.070148156681112364,0.24449840246914056
ecg_transformer,1361,0.63067655236329934,0.091501347048739204,0.28679892236100907,0.070159659880287217,0.24452405365422528
ecg_transformer,1362,0.6311399443929564,0.09153206069505683,0.28683308859520312,0.070188096821933985,0.24460588031694708
ecg_transformer,1363,0.63160333642261357,0.091513817559305988,0.28686720469552457,0.070176232115977788,0.24457909917438658
ecg_transformer,1364,0.63206672845227063,0.091691104594330941,0.28739002932551316,0.070265295553496018,0.24480122843880495
ecg_transformer,1365,0.63253012048192769,0.091868131868132405,0.28791208791208789,0.070329890440178164,0.24493674959482611
ecg_transformer,1366,0.63299351251158475,0.092044899951196246,0.2881893606637384,0.070408759755679493,0.24512218595646987
ecg_transformer,1367,0.63345690454124193,0.092123872226286818,0.28846622774932945,0.070431907735918731,0.24516578572655312
ecg_transformer,1368,0.63392029657089899,0.092251461988304639,0.28898635477582846,0.070501380274623673,0.24533204501662279
ecg_transformer,1369,0.63438368860055605,0.092232773313854932,0.28901874847820791,0.070494495537878801,0.24531439998288104
ecg_transformer,1370,0.63484708063021311,0.092262773722628297,0.28929440389294409,0.070469918169501475,0.24526190693792441
ecg_transformer,1371,0.63531047265987028,0.092389982980793151,0.28956965718453681,0.070515179392482044,0.24538081974689385
ecg_transformer,1372,0.63577386468952735,0.092517006802721638,0.29008746355685133,0.070593308059854851,0.24557090952996632
ecg_transformer,1373,0.63623725671918441,0.092692401068221006,0.29060451565914058,0.07066690633103144,0.24574338499224199
ecg_transformer,1374,0.63670064874884147,0.092770499757399857,0.29087821445900047,0.070717236892326105,0.24586227577908504
ecg_transformer,1375,0.63716404077849864,0.092800000000000549,0.29115151515151516,0.070758392214215662,0.24597488985613883
ecg_transformer,1376,0.6376274328081557,0.09282945736434163,0.29118217054263568,0.070797562725276542,0.24608349800094384
ecg_transformer,1377,0.63809082483781276,0.093004115226337988,0.2916969256838538,0.070858993528253533,0.24623068481082896
ecg_transformer,1378,0.63855421686746983,0.093033381712627539,0.2919690372520562,0.070846321619682337,0.24620214735020748
ecg_transformer,1379,0.639017608897127,0.093207638385303895,0.29248247522359194,0.070942962091531017,0.24642076678026256
ecg_transformer,1380,0.63948100092678406,0.093236714975845958,0.29275362318840581,0.07094796187929385,0.24643479923331882
ecg_transformer,1381,0.63994439295644112,0.093265749456915834,0.29302437846970797,0.070966410447750164,0.24647030580259266
ecg_transformer,1382,0.64040778498609829,0.093439459720212795,0.29353593825373853,0.071082573197416163,0.24679020925626158
ecg_transformer,1383,0.64087117701575536,0.093468305615811584,0.2938057363220053,0.071111574806525871,0.24684832967837075
ecg_transformer,1384,0.64133456904541242,0.093400770712909975,0.29359344894026979,0.071108021388374562,0.24684098481046013
ecg_transformer,1385,0.64179796107506948,0.093477737665463842,0.29410348977135975,0.071154856306578973,0.24694557879274426
ecg_transformer,1386,0.64226135310472665,0.093458393458394004,0.29413179413179413,0.071162946725203138,0.24698389036050408
ecg_transformer,1387,0.64272474513438371,0.09348714251381933,0.2944003845229512,0.071169970788453607,0.24700527761012978
ecg_transformer,1388,0.64318813716404077,0.093563880883766146,0.29490874159462055,0.071161698301536916,0.24698550243181971
ecg_transformer,1389,0.64365152919369784,0.093592512598992608,0.29517638588912881,0.071160017358645397,0.24698005456316172
ecg_transformer,1390,0.64411492122335501,0.093669064748201969,0.29568345323741002,0.071204615776023855,0.24708192945290489
ecg_transformer,1391,0.64457831325301207,0.093601725377426837,0.29547088425593099,0.07118125290192584,0.24703304556787062
ecg_transformer,1392,0.64504170528266913,0.093582375478927726,0.29549808429118773,0.071198385522992069,0.24712939688566957
ecg_transformer,1393,0.64550509731232619,0.093515195022733241,0.29528595357741089,0.071183920702104844,0.24709802530227598
ecg_transformer,1394,0.64596848934198337,0.093639406982305648,0.2955523672883788,0.071281986107999198,0.24740479253131217
ecg_transformer,1395,0.64643188137164043,0.093667861409797395,0.29581839904420548,0.071271535177488646,0.24738014577742887
ecg_transformer,1396,0.64689527340129749,0.093600764087870617,0.29560649474689593,0.071258795811200315,0.24735202115282748
ecg_transformer,1397,0.64735866543095455,0.093581484132665746,0.29563350035790981,0.071232813453266527,0.24729743898787049
ecg_transformer,1398,0.64782205746061172,0.093514544587506465,0.29542203147353363,0.071225444178421346,0.24728016445259149
ecg_transformer,1399,0.64828544949026878,0.093495353824160632,0.29544913033118891,0.071196226441535684,0.24721969202310964
ecg_transformer,1400,0.64874884151992585,0.093571428571429069,0.29571428571428576,0.07122514444618798,0.24728654154284954
ecg_transformer,1401,0.64921223354958291,0.09355222460147565,0.29574113728289314,0.071211047098714869,0.24725651539560267
ecg_transformer,1402,0.64967562557924008,0.093580599144080387,0.29600570613409416,0.071194871201390231,0.24722147909504907
ecg_transformer,1403,0.65013901760889714,0.093513898788311248,0.29579472558802566,0.071177081288054278,0.24718352407626201
ecg_transformer,1404,0.6506024096385542,0.093684710351377501,0.29605887939221276,0.071289335750065463,0.24753636899646236
ecg_transformer,1405,0.65106580166821126,0.093807829181495148,0.29655990510083036,0.071335655289762295,0.24763742771295053
ecg_transformer,1406,0.65152919369786844,0.093741109530583719,0.29634898055950692,0.071307750645540305,0.24757953124937507
ecg_transformer,1407,0.6519925857275255,0.093864013266998822,0.29684908789386405,0.07138142405972174,0.24776464483216531
ecg_transformer,1408,0.65245597775718256,0.093939393939394433,0.29711174242424243,0.071422191081976574,0.2478635129698197
ecg_transformer,1409,0.65291936978683962,0.093920037851904906,0.29713744972793948,0.071401223976153894,0.24781994585363773
ecg_transformer,1410,0.65338276181649679,0.093947990543735704,0.29716312056737587,0.071434026647463275,0.24791205795483731
ecg_transformer,1411,0.65384615384615385,0.093928655799669747,0.2971887550200803,0.071436009225923011,0.24791308231895429
ecg_transformer,1412,0.65430954587581092,0.093862134088763469,0.29697828139754484,0.071428935301439511,0.24789735203440225
ecg_transformer,1413,0.65477293790546798,0.093937249351262575,0.29723991507430997,0.071474407530483564,0.24800099890253871
ecg_transformer,1414,0.65523632993512515,0.093917963224894388,0.29726544082979728,0.07147135014803993,0.24799283179449969
ecg_transformer,1415,0.65569972196478221,0.09394581861013003,0.29752650176678447,0.071468905900365545,0.24798574567289974
ecg_transformer,1416,0.65616311399443927,0.094020715630885585,0.29778719397363468,0.071530448290908488,0.24814387804187513
ecg_transformer,1417,0.65662650602409633,0.094095506939544091,0.2980475182310045,0.071556975696525527,0.24821097410029902
ecg_transformer,1418,0.65708989805375351,0.09417019275975598,0.29830747531734836,0.071613150503245862,0.24836170014250866
ecg_transformer,1419,0.65755329008341057,0.094244773314541216,0.29856706600892646,0.071639904027225879,0.24841581629985554
ecg_transformer,1420,0.65801668211306763,0.094366197183099063,0.29882629107981223,0.071730549953226197,0.24873230095789212
ecg_transformer,1421,0.65848007414272469,0.094299788881070115,0.29861599812338729,0.071720243214600091,0.24871075923305497
ecg_transformer,1422,0.65894346617238186,0.09432723863103655,0.29864041256446322,0.071748800788069778,0.24881827160552852
ecg_transformer,1423,0.65940685820203893,0.094401499180136336,0.29889903958772551,0.071765535454702642,0.24885501138923352
