member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
resnet1d-seed2026,resnet1d,calibrated,HYP,2,144,0.0040235544576799117,0.006540419872732614,0.0052162254665576819,0.0069444444444444441
resnet1d-seed2026,resnet1d,calibrated,HYP,3,144,0.006540419872732614,0.0094606948525057123,0.0080652704694948885,0.0069444444444444441
resnet1d-seed2026,resnet1d,calibrated,HYP,4,144,0.0094606948525057123,0.013666925044309219,0.011421980382458667,0
resnet1d-seed2026,resnet1d,calibrated,HYP,5,144,0.013666925044309219,0.018827344087188794,0.016157176974821323,0.020833333333333332
resnet1d-seed2026,resnet1d,calibrated,HYP,6,144,0.018827344087188794,0.025305152433791216,0.022041468240927866,0.020833333333333332
resnet1d-seed2026,resnet1d,calibrated,HYP,7,144,0.025305152433791216,0.03470536277102023,0.029934858786496488,0.034722222222222224
resnet1d-seed2026,resnet1d,calibrated,HYP,8,144,0.03470536277102023,0.05068092580004107,0.042341871599758191,0.041666666666666664
resnet1d-seed2026,resnet1d,calibrated,HYP,9,144,0.05068092580004107,0.072663366527342121,0.06128370659091395,0.069444444444444448
resnet1d-seed2026,resnet1d,calibrated,HYP,10,144,0.072663366527342121,0.11207279443995406,0.092475733841074687,0.0625
resnet1d-seed2026,resnet1d,calibrated,HYP,11,144,0.11207279443995406,0.17225239001806711,0.13829140595823888,0.16666666666666666
resnet1d-seed2026,resnet1d,calibrated,HYP,12,144,0.17391661699605551,0.29724446163389862,0.22846938401326872,0.22222222222222221
resnet1d-seed2026,resnet1d,calibrated,HYP,13,143,0.29724446163389862,0.55823665264455569,0.41332199480772147,0.41258741258741261
resnet1d-seed2026,resnet1d,calibrated,HYP,14,143,0.55823665264455569,0.99974626455305304,0.78301350238650802,0.74825174825174823
